Timestep  Iteration  resNorm(0)  
56  2  0.0000000255727999  
57  1  0.0000588809123193  
57  2  0.0000000248580560  
58  1  0.0000578927354996  
58  2  0.0000000548237190  
59  1  0.0000570649436236  
59  2  0.0000000435350048  
60  1  0.0000561849581136  
60  2  0.0000000250531936  
61  1  0.0000553789540147  
61  2  0.0000000225463862  
62  1  0.0000545750553923  
62  2  0.0000000224261792  
63  1  0.0000537891642636  
63  2  0.0000000232977798  
64  1  0.0000530317262301  
64  2  0.0000000209799553  
65  1  0.0000522862689223  
65  2  0.0000000201041314  
66  1  0.0000515619170941  
66  2  0.0000000196070137  
67  1  0.0000508551356878  
67  2  0.0000000191329009  
68  1  0.0000501543038046  
68  2  0.0000000225329135  
69  1  0.0000494912203563  
69  2  0.0000000253556856  
70  1  0.0000488316115115  
70  2  0.0000000184280317  
71  1  0.0000481935082480  
71  2  0.0000000174259726  
72  1  0.0000475671981214  
72  2  0.0000000170121356  
73  1  0.0000469557414675  
73  2  0.0000000166241076  
74  1  0.0000463582164161  
74  2  0.0000000162493105  
75  1  0.0000457741658809  
75  2  0.0000000158853207  
76  1  0.0000452031414242  
76  2  0.0000000155355170  
77  1  0.0000446447144885  
77  2  0.0000000151986114  
78  1  0.0000440984855974  
78  2  0.0000000148718667  
79  1  0.0000435640488992  
79  2  0.0000000145565466  
80  1  0.0000430410306271  
80  2  0.0000000142514407  
81  1  0.0000425290646380  
81  2  0.0000000139564794  
82  1  0.0000420278028651  
82  2  0.0000000136706287  
83  1  0.0000415369107693  
83  2  0.0000000133936008  
84  1  0.0000410560678567  
84  2  0.0000000131252220  
85  1  0.0000405849663732  
85  2  0.0000000128649967  
86  1  0.0000401233112223  
86  2  0.0000000126125858  
87  1  0.0000396708182889  
87  2  0.0000000123678049  
88  1  0.0000392272155571  
88  2  0.0000000121301198  
89  1  0.0000387922406289  
89  2  0.0000000118994469  
90  1  0.0000383656432315  
90  2  0.0000000116752544  
91  1  0.0000379471816944  
91  2  0.0000000114574629  
92  1  0.0000375366247241  
92  2  0.0000000112457359  
93  1  0.0000371337486009  
93  2  0.0000000110400319  
94  1  0.0000367383388348  
94  2  0.0000000108399338  
95  1  0.0000363501879079  
95  2  0.0000000106453881  
96  1  0.0000359690967570  
96  2  0.0000000104560688  
97  1  0.0000355948731910  
97  2  0.0000000102718357  
98  1  0.0000352273333728  
98  2  0.0000000100923345  
99  1  0.0000348662988509  
99  2  0.0000000099176489  
100  1  0.0000345115985600  
100  2  0.0000000097474383  
101  1  0.0000341630665960  
101  2  0.0000000095816757  
102  1  0.0000338205430928  
102  2  0.0000000094201647  
103  1  0.0000333581813567  
103  2  0.0000000539217140  
104  1  0.0000332261907944  
104  2  0.0000000896334841  
105  1  0.0000326628207999  
105  2  0.0000001010369917  
106  1  0.0000324883909729  
106  2  0.0000000508481570  
107  1  0.0000321035578864  
107  2  0.0000000122304621  
108  1  0.0000318294293962  
108  2  0.0000000088933543  
109  1  0.0000315297085254  
109  2  0.0000000084674287  
110  1  0.0000312352516120  
110  2  0.0000000082797897  
111  1  0.0000309447684090  
111  2  0.0000000081309522  
112  1  0.0000306582425179  
112  2  0.0000000079940195  
113  1  0.0000303757212121  
113  2  0.0000000078686115  
114  1  0.0000300972310041  
114  2  0.0000000077465533  
115  1  0.0000298227554745  
115  2  0.0000000076274375  
116  1  0.0000295522655004  
116  2  0.0000000075129433  
117  1  0.0000292857156148  
117  2  0.0000000074003205  
118  1  0.0000290230485353  
118  2  0.0000000072906283  
119  1  0.0000287642052227  
119  2  0.0000000071836445  
120  1  0.0000285091210977  
120  2  0.0000000070788302  
121  1  0.0000282371257412  
121  2  0.0000000168348498  
122  1  0.0000280088798835  
122  2  0.0000000195319950  
123  1  0.0000277580568261  
123  2  0.0000000098435410  
124  1  0.0000275238722566  
124  2  0.0000000067476436  
125  1  0.0000272857872240  
125  2  0.0000000066169939  
126  1  0.0000270522365312  
126  2  0.0000000065068886  
127  1  0.0000268218180877  
127  2  0.0000000064191859  
128  1  0.0000265946088146  
128  2  0.0000000063264858  
129  1  0.0000263704934328  
129  2  0.0000000062389010  
130  1  0.0000261494613318  
130  2  0.0000000061531015  
131  1  0.0000259314444581  
131  2  0.0000000060690515  
132  1  0.0000257163971541  
132  2  0.0000000059865956  
133  1  0.0000255042618734  
133  2  0.0000000059063789  
134  1  0.0000252949880937  
134  2  0.0000000058273668  
135  1  0.0000250885219008  
135  2  0.0000000057501293  
136  1  0.0000248848120825  
136  2  0.0000000056744769  
137  1  0.0000246838074696  
137  2  0.0000000056002734  
138  1  0.0000244854580841  
138  2  0.0000000055275607  
139  1  0.0000242897147457  
139  2  0.0000000054562054  
140  1  0.0000240965293460  
140  2  0.0000000053862321  
141  1  0.0000239058550466  
141  2  0.0000000053175898  
142  1  0.0000237176460411  
142  2  0.0000000052502118  
143  1  0.0000235318576424  
143  2  0.0000000051840654  
144  1  0.0000233484460385  
144  2  0.0000000051191390  
145  1  0.0000231673685954  
145  2  0.0000000050553986  
146  1  0.0000229885833949  
146  2  0.0000000049928504  
147  1  0.0000228120495740  
147  2  0.0000000049314166  
148  1  0.0000226377272534  
148  2  0.0000000048710654  
149  1  0.0000224655773655  
149  2  0.0000000048118095  
150  1  0.0000222955621094  
150  2  0.0000000047535599  
151  1  0.0000221276442859  
151  2  0.0000000046963352  
152  1  0.0000219617877618  
152  2  0.0000000046401024  
153  1  0.0000217979571238  
153  2  0.0000000045848491  
154  1  0.0000216361176809  
154  2  0.0000000045305497  
155  1  0.0000214762355161  
155  2  0.0000000044771859  
156  1  0.0000213182775039  
156  2  0.0000000044247247  
157  1  0.0000211622114974  
157  2  0.0000000043731174  
158  1  0.0000210080055211  
158  2  0.0000000043224355  
159  1  0.0000208556292505  
159  2  0.0000000042725071  
160  1  0.0000207050522064  
160  2  0.0000000042234575  
161  1  0.0000205562450270  
161  2  0.0000000041752106  
162  1  0.0000204091789468  
162  2  0.0000000041277307  
163  1  0.0000202638255143  
163  2  0.0000000040810618  
164  1  0.0000201201570859  
164  2  0.0000000040351446  
165  1  0.0000199781466255  
165  2  0.0000000039899533  
166  1  0.0000198377679172  
166  2  0.0000000039454509  
167  1  0.0000196989948296  
167  2  0.0000000039017124  
168  1  0.0000195618023403  
168  2  0.0000000038586245  
169  1  0.0000194261653494  
169  2  0.0000000038162489  
170  1  0.0000192920601095  
170  2  0.0000000037744704  
171  1  0.0000191594624492  
171  2  0.0000000037334184  
172  1  0.0000190283493259  
172  2  0.0000000036929742  
173  1  0.0000188986978370  
173  2  0.0000000036531545  
174  1  0.0000186298056314  
174  2  0.0000000448590827  
175  1  0.0000187194364384  
175  2  0.0000000839543357  
176  1  0.0000183328399724  
176  2  0.0000000911992128  
177  1  0.0000185079432806  
177  2  0.0000000879171044  
178  1  0.0000180948268827  
178  2  0.0000000897436500  
179  1  0.0000181260066945  
179  2  0.0000000454009141  
180  1  0.0000179294684021  
180  2  0.0000000070043931  
181  1  0.0000178465665065  
181  2  0.0000000037537536  
182  1  0.0000177344095412  
182  2  0.0000000033575019  
183  1  0.0000176236842240  
183  2  0.0000000032575127  
184  1  0.0000175134146650  
184  2  0.0000000032040526  
185  1  0.0000174036623083  
185  2  0.0000000031658737  
186  1  0.0000172945493772  
186  2  0.0000000031335715  
187  1  0.0000171861712787  
187  2  0.0000000031037073  
188  1  0.0000170786024457  
188  2  0.0000000030747488  
189  1  0.0000169718903931  
189  2  0.0000000030454628  
190  1  0.0000168660711488  
190  2  0.0000000030168901  
191  1  0.0000167611687220  
191  2  0.0000000029887301  
192  1  0.0000166571985695  
192  2  0.0000000029606016  
193  1  0.0000165541695541  
193  2  0.0000000029330603  
194  1  0.0000164520867806  
194  2  0.0000000029055997  
195  1  0.0000163508975112  
195  2  0.0000000028823504  
196  1  0.0000162507013807  
196  2  0.0000000028498740  
197  1  0.0000161514423882  
197  2  0.0000000028242501  
198  1  0.0000160531331285  
198  2  0.0000000027986827  
199  1  0.0000159557613964  
199  2  0.0000000027726415  
200  1  0.0000158593173258  
200  2  0.0000000027468359  
201  1  0.0000157637940437  
201  2  0.0000000027214243  
202  1  0.0000156691838218  
202  2  0.0000000026962897  
203  1  0.0000155754786157  
203  2  0.0000000026710522  
204  1  0.0000154826669118  
204  2  0.0000000026465302  
205  1  0.0000153610805057  
205  2  0.0000000153698935  
206  1  0.0000152957814410  
206  2  0.0000000189816529  
207  1  0.0000151961865878  
207  2  0.0000000078227957  
208  1  0.0000151157755609  
208  2  0.0000000027441364  
209  1  0.0000150265750467  
209  2  0.0000000025749019  
210  1  0.0000149397273789  
210  2  0.0000000025035194  
211  1  0.0000148533779131  
211  2  0.0000000024982242  
212  1  0.0000147678235122  
212  2  0.0000000024607109  
213  1  0.0000146829702666  
213  2  0.0000000024414216  
214  1  0.0000145988790668  
214  2  0.0000000024165363  
215  1  0.0000145155247058  
215  2  0.0000000023955523  
216  1  0.0000144328301006  
216  2  0.0000000023833714  
217  1  0.0000143509175223  
217  2  0.0000000023531659  
218  1  0.0000142697819475  
218  2  0.0000000023275750  
219  1  0.0000141893958552  
219  2  0.0000000023095643  
220  1  0.0000141097393364  
220  2  0.0000000022943452  
221  1  0.0000140308170627  
221  2  0.0000000022716675  
222  1  0.0000139526078827  
222  2  0.0000000022519802  
223  1  0.0000138751158288  
223  2  0.0000000022325147  
224  1  0.0000137983317434  
224  2  0.0000000022133168  
225  1  0.0000137222484350  
225  2  0.0000000021942882  
226  1  0.0000136468581151  
226  2  0.0000000021754834  
227  1  0.0000135721533601  
227  2  0.0000000021569742  
228  1  0.0000134981240316  
228  2  0.0000000021384634  
229  1  0.0000134247639414  
229  2  0.0000000021203956  
230  1  0.0000133520813454  
230  2  0.0000000021021169  
231  1  0.0000132800572380  
231  2  0.0000000020853007  
232  1  0.0000132086629900  
232  2  0.0000000020689320  
233  1  0.0000131379029882  
233  2  0.0000000020502558  
234  1  0.0000130677215356  
234  2  0.0000000020392033  
235  1  0.0000129980852951  
235  2  0.0000000020248735  
236  1  0.0000129291688232  
236  2  0.0000000019926867  
237  1  0.0000128608343727  
237  2  0.0000000019836614  
238  1  0.0000127931420475  
238  2  0.0000000019671791  
239  1  0.0000127260465527  
239  2  0.0000000019512842  
240  1  0.0000126595457303  
240  2  0.0000000019354231  
241  1  0.0000125936325247  
241  2  0.0000000019196065  
242  1  0.0000125282984518  
242  2  0.0000000019043224  
243  1  0.0000124635370624  
243  2  0.0000000018891078  
244  1  0.0000123993415596  
244  2  0.0000000018739149  
245  1  0.0000123357051818  
245  2  0.0000000018589890  
246  1  0.0000122726214090  
246  2  0.0000000018442778  
247  1  0.0000122100837236  
247  2  0.0000000018297190  
248  1  0.0000121480887514  
248  2  0.0000000018149783  
249  1  0.0000120866321031  
249  2  0.0000000017996580  
250  1  0.0000120256841075  
250  2  0.0000000017890096  
251  1  0.0000119652548910  
251  2  0.0000000017728421  
252  1  0.0000119053492039  
252  2  0.0000000017563459  
253  1  0.0000118458521111  
253  2  0.0000000017568550  
254  1  0.0000117868019051  
254  2  0.0000000017432942  
255  1  0.0000117283434513  
255  2  0.0000000017096462  
256  1  0.0000116703537626  
256  2  0.0000000017057835  
257  1  0.0000116128960977  
257  2  0.0000000016929706  
258  1  0.0000115559210814  
258  2  0.0000000016802689  
259  1  0.0000114994269003  
259  2  0.0000000016676255  
260  1  0.0000114434068770  
260  2  0.0000000016551645  
261  1  0.0000113878553752  
261  2  0.0000000016427897  
262  1  0.0000113327665305  
262  2  0.0000000016305705  
263  1  0.0000112781348577  
263  2  0.0000000016184829  
264  1  0.0000112239549328  
264  2  0.0000000016065443  
265  1  0.0000111702147469  
265  2  0.0000000015957487  
266  1  0.0000111169195630  
266  2  0.0000000015826442  
267  1  0.0000110640438912  
267  2  0.0000000015728325  
268  1  0.0000110116369928  
268  2  0.0000000015541694  
269  1  0.0000109596287491  
269  2  0.0000000015538202  
270  1  0.0000109080403702  
270  2  0.0000000015360265  
271  1  0.0000108568581118  
271  2  0.0000000015250022  
272  1  0.0000106823390991  
272  2  0.0000000324915713  
273  1  0.0000108181380824  
273  2  0.0000000642956867  
274  1  0.0000105423935966  
274  2  0.0000000685314531  
275  1  0.0000106233314121  
275  2  0.0000000345447220  
276  1  0.0000105079387047  
276  2  0.0000000046395030  
277  1  0.0000104901552613  
277  2  0.0000000017426997  
278  1  0.0000104467165489  
278  2  0.0000000014389755  
279  1  0.0000104039210361  
279  2  0.0000000013647341  
280  1  0.0000103608023125  
280  2  0.0000000013422414  
281  1  0.0000103174397633  
281  2  0.0000000013332258  
282  1  0.0000102739368124  
282  2  0.0000000013291705  
283  1  0.0000102303844327  
283  2  0.0000000013250168  
284  1  0.0000101868560711  
284  2  0.0000000013192313  
285  1  0.0000101434033154  
285  2  0.0000000013146043  
286  1  0.0000101000626004  
286  2  0.0000000013104576  
287  1  0.0000100568587222  
287  2  0.0000000013055102  
288  1  0.0000100138730044  
288  2  0.0000000012916944  
289  1  0.0000099710746674  
289  2  0.0000000012930551  
290  1  0.0000099284684183  
290  2  0.0000000012899396  
291  1  0.0000098860729300  
291  2  0.0000000012786671  
292  1  0.0000098438890604  
292  2  0.0000000012760577  
293  1  0.0000098019477748  
293  2  0.0000000012681901  
294  1  0.0000097602449352  
294  2  0.0000000012613347  
295  1  0.0000097186627384  
295  2  0.0000000012707274  
296  1  0.0000096773978620  
296  2  0.0000000012452361  
297  1  0.0000096363875136  
297  2  0.0000000012367931  
298  1  0.0000095956655662  
298  2  0.0000000012333655  
299  1  0.0000095552254879  
299  2  0.0000000012270221  
300  1  0.0000095150530671  
300  2  0.0000000012204059  
301  1  0.0000094751459878  
301  2  0.0000000012139564  
302  1  0.0000094355000556  
302  2  0.0000000012076689  
303  1  0.0000093961213410  
303  2  0.0000000011997474  
304  1  0.0000093570026628  
304  2  0.0000000011935378  
305  1  0.0000093181460971  
305  2  0.0000000011869154  
306  1  0.0000092795486285  
306  2  0.0000000011802278  
307  1  0.0000092411941910  
307  2  0.0000000011756435  
308  1  0.0000092031032406  
308  2  0.0000000011649956  
309  1  0.0000091652656487  
309  2  0.0000000011597097  
310  1  0.0000091276996394  
310  2  0.0000000011527240  
311  1  0.0000090903973030  
311  2  0.0000000011445421  
312  1  0.0000090533167654  
312  2  0.0000000011446230  
313  1  0.0000090164801439  
313  2  0.0000000011331074  
314  1  0.0000089535592968  
314  2  0.0000000105063021  
315  1  0.0000089626654988  
315  2  0.0000000233290449  
316  1  0.0000088765356075  
316  2  0.0000000284870760  
317  1  0.0000088699114611  
317  2  0.0000000181718849  
318  1  0.0000088229458899  
318  2  0.0000000084594737  
319  1  0.0000087923311296  
319  2  0.0000000063044618  
320  1  0.0000087587419714  
320  2  0.0000000060298450  
321  1  0.0000087230685555  
321  2  0.0000000060978211  
322  1  0.0000086901336202  
322  2  0.0000000059944053  
323  1  0.0000086547675108  
323  2  0.0000000060546241  
324  1  0.0000086222602784  
324  2  0.0000000059589579  
325  1  0.0000085871583157  
325  2  0.0000000060420131  
326  1  0.0000085550411896  
326  2  0.0000000059277395  
327  1  0.0000085203097848  
327  2  0.0000000060077110  
328  1  0.0000084885817282  
328  2  0.0000000059000979  
329  1  0.0000084542464636  
329  2  0.0000000059805073  
330  1  0.0000084228789065  
330  2  0.0000000058951440  
331  1  0.0000083889326998  
331  2  0.0000000059628470  
332  1  0.0000083579890602  
332  2  0.0000000058513116  
333  1  0.0000083244511883  
333  2  0.0000000059394918  
334  1  0.0000082939073899  
334  2  0.0000000058251143  
335  1  0.0000082607997223  
335  2  0.0000000059201506  
336  1  0.0000082306238354  
336  2  0.0000000058018148  
337  1  0.0000081978715802  
337  2  0.0000000058980504  
338  1  0.0000081680580779  
338  2  0.0000000057670741  
339  1  0.0000081356716826  
339  2  0.0000000040080340  
340  1  0.0000081057436022  
340  2  0.0000000015320259  
341  1  0.0000080747815599  
341  2  0.0000000010045244  
342  1  0.0000080444241914  
342  2  0.0000000009672052  
343  1  0.0000080141577149  
343  2  0.0000000009625332  
344  1  0.0000079839452765  
344  2  0.0000000009784682  
345  1  0.0000079540105953  
345  2  0.0000000009464759  
346  1  0.0000079242033753  
346  2  0.0000000009524937  
347  1  0.0000078946086334  
347  2  0.0000000009465797  
348  1  0.0000078651962206  
348  2  0.0000000009427722  
349  1  0.0000078359732993  
349  2  0.0000000009367112  
350  1  0.0000078069432447  
350  2  0.0000000009300182  
351  1  0.0000077781092229  
351  2  0.0000000009234633  
352  1  0.0000077494758585  
352  2  0.0000000009171013  
353  1  0.0000077210491395  
353  2  0.0000000009094051  
354  1  0.0000076927935930  
354  2  0.0000000009110149  
355  1  0.0000076647149152  
355  2  0.0000000009053879  
356  1  0.0000076368445422  
356  2  0.0000000008927119  
357  1  0.0000076091433551  
357  2  0.0000000008946802  
358  1  0.0000075816163590  
358  2  0.0000000008909774  
359  1  0.0000075542552435  
359  2  0.0000000008863055  
360  1  0.0000075270554130  
360  2  0.0000000008824070  
361  1  0.0000075000342137  
361  2  0.0000000008740150  
362  1  0.0000074731471290  
362  2  0.0000000008779591  
363  1  0.0000074464088959  
363  2  0.0000000008702777  
364  1  0.0000074197994244  
364  2  0.0000000008688071  
365  1  0.0000073933440977  
365  2  0.0000000008632823  
366  1  0.0000073670353852  
366  2  0.0000000008594502  
367  1  0.0000073408794259  
367  2  0.0000000008554971  
368  1  0.0000073148755079  
368  2  0.0000000008514189  
369  1  0.0000072890214704  
369  2  0.0000000008478415  
370  1  0.0000072633164092  
370  2  0.0000000008444892  
371  1  0.0000072377518965  
371  2  0.0000000008411570  
372  1  0.0000072122448498  
372  2  0.0000000008476425  
373  1  0.0000071869465404  
373  2  0.0000000008247876  
374  1  0.0000071617611204  
374  2  0.0000000008287131  
375  1  0.0000071367443256  
375  2  0.0000000008251551  
376  1  0.0000071118717125  
376  2  0.0000000008216777  
377  1  0.0000070871441162  
377  2  0.0000000008182277  
378  1  0.0000070625587674  
378  2  0.0000000008148247  
379  1  0.0000070381200436  
379  2  0.0000000008096654  
380  1  0.0000070138071456  
380  2  0.0000000008097717  
381  1  0.0000069896362115  
381  2  0.0000000008043129  
382  1  0.0000069655925254  
382  2  0.0000000008027386  
383  1  0.0000069416730963  
383  2  0.0000000007999100  
384  1  0.0000069179059167  
384  2  0.0000000007901503  
385  1  0.0000068942646416  
385  2  0.0000000007916324  
386  1  0.0000068707582934  
386  2  0.0000000007875125  
387  1  0.0000068473801858  
387  2  0.0000000007845874  
388  1  0.0000068241320079  
388  2  0.0000000007810502  
389  1  0.0000067022513275  
389  2  0.0000000220829332  
390  1  0.0000067228985867  
390  2  0.0000000209336965  
391  1  0.0000066665581984  
391  2  0.0000000031449684  
392  1  0.0000066671290449  
392  2  0.0000000010405038  
393  1  0.0000066493101403  
393  2  0.0000000007472710  
394  1  0.0000066315691197  
394  2  0.0000000006656826  
395  1  0.0000066133138391  
395  2  0.0000000006430029  
396  1  0.0000065946266743  
396  2  0.0000000006452004  
397  1  0.0000065756167076  
397  2  0.0000000006493308  
398  1  0.0000065563401968  
398  2  0.0000000006541699  
399  1  0.0000065368691159  
399  2  0.0000000006572000  
400  1  0.0000065172562132  
400  2  0.0000000006598166  
401  1  0.0000064975420651  
401  2  0.0000000006624106  
402  1  0.0000064777523697  
402  2  0.0000000006651081  
403  1  0.0000064578422478  
403  2  0.0000000006751476  
404  1  0.0000064379566112  
404  2  0.0000000006618653  
405  1  0.0000064180361496  
405  2  0.0000000006670708  
406  1  0.0000063981416158  
406  2  0.0000000006677978  
407  1  0.0000063782665471  
407  2  0.0000000006684059  
408  1  0.0000063584206113  
408  2  0.0000000006682962  
409  1  0.0000063386267901  
409  2  0.0000000006645547  
410  1  0.0000063188565672  
410  2  0.0000000006696992  
411  1  0.0000062991448604  
411  2  0.0000000006667377  
412  1  0.0000062794758731  
412  2  0.0000000006660593  
413  1  0.0000062598545665  
413  2  0.0000000006663832  
414  1  0.0000062402758480  
414  2  0.0000000006670155  
415  1  0.0000062207843626  
415  2  0.0000000006584159  
416  1  0.0000062013470350  
416  2  0.0000000006616905  
417  1  0.0000061819871404  
417  2  0.0000000006601331  
418  1  0.0000061626905319  
418  2  0.0000000006586255  
419  1  0.0000061434617723  
419  2  0.0000000006571847  
420  1  0.0000061243025158  
420  2  0.0000000006556761  
421  1  0.0000061052135280  
421  2  0.0000000006541222  
422  1  0.0000060861954523  
422  2  0.0000000006525330  
423  1  0.0000060672594232  
423  2  0.0000000006485231  
424  1  0.0000060483922523  
424  2  0.0000000006463581  
425  1  0.0000060295649644  
425  2  0.0000000006511992  
426  1  0.0000060108074320  
426  2  0.0000000006460053  
427  1  0.0000059921094235  
427  2  0.0000000006442647  
428  1  0.0000059734871230  
428  2  0.0000000006424166  
429  1  0.0000059549360947  
429  2  0.0000000006409392  
430  1  0.0000059364595063  
430  2  0.0000000006389465  
431  1  0.0000059180575748  
431  2  0.0000000006369532  
432  1  0.0000058997301371  
432  2  0.0000000006352281  
433  1  0.0000058814776936  
433  2  0.0000000006334255  
434  1  0.0000058632999460  
434  2  0.0000000006316188  
435  1  0.0000058451971926  
435  2  0.0000000006298097  
436  1  0.0000058271693635  
436  2  0.0000000006279923  
437  1  0.0000058092100335  
437  2  0.0000000006268445  
438  1  0.0000057912788602  
438  2  0.0000000006293453  
439  1  0.0000057360218256  
439  2  0.0000000102602667  
440  1  0.0000057380008227  
440  2  0.0000000120812950  
441  1  0.0000057122686423  
441  2  0.0000000051510955  
442  1  0.0000057008063122  
442  2  0.0000000013552972  
443  1  0.0000056857642374  
443  2  0.0000000007181752  
444  1  0.0000056694567134  
444  2  0.0000000005882941  
445  1  0.0000056534175876  
445  2  0.0000000005762249  
446  1  0.0000056371729471  
446  2  0.0000000005728521  
447  1  0.0000056208781701  
447  2  0.0000000005736712  
448  1  0.0000056045235568  
448  2  0.0000000005752687  
449  1  0.0000055881409002  
449  2  0.0000000005768698  
450  1  0.0000055717485595  
450  2  0.0000000005756819  
451  1  0.0000055553645864  
451  2  0.0000000005757610  
452  1  0.0000055389918762  
452  2  0.0000000005761887  
453  1  0.0000055226411588  
453  2  0.0000000005759120  
454  1  0.0000055063197541  
454  2  0.0000000005755393  
455  1  0.0000054900313290  
455  2  0.0000000005749374  
456  1  0.0000054737803147  
456  2  0.0000000005742972  
457  1  0.0000054575702937  
457  2  0.0000000005735669  
458  1  0.0000054414038404  
458  2  0.0000000005727002  
459  1  0.0000054252831779  
459  2  0.0000000005717561  
460  1  0.0000054092100096  
460  2  0.0000000005700092  
461  1  0.0000053931827204  
461  2  0.0000000005679364  
462  1  0.0000053771888425  
462  2  0.0000000005692147  
463  1  0.0000053612344529  
463  2  0.0000000005679339  
464  1  0.0000053453235906  
464  2  0.0000000005664090  
465  1  0.0000053294646022  
465  2  0.0000000005650437  
466  1  0.0000053136575961  
466  2  0.0000000005633668  
467  1  0.0000052979036229  
467  2  0.0000000005622208  
468  1  0.0000052822050417  
468  2  0.0000000005609639  
469  1  0.0000052665613088  
469  2  0.0000000005596686  
470  1  0.0000052509731452  
470  2  0.0000000005583601  
471  1  0.0000052354407641  
471  2  0.0000000005570247  
472  1  0.0000052199646963  
472  2  0.0000000005556576  
473  1  0.0000052045451669  
473  2  0.0000000005542977  
474  1  0.0000051891819371  
474  2  0.0000000005529806  
475  1  0.0000051738755642  
475  2  0.0000000005515195  
476  1  0.0000051586255451  
476  2  0.0000000005501578  
477  1  0.0000051434319154  
477  2  0.0000000005487759  
478  1  0.0000051282678236  
478  2  0.0000000005493343  
479  1  0.0000051131626708  
479  2  0.0000000005447361  
480  1  0.0000050981047230  
480  2  0.0000000005440257  
481  1  0.0000050831043401  
481  2  0.0000000005428435  
482  1  0.0000050681644573  
482  2  0.0000000005413402  
483  1  0.0000050532825017  
483  2  0.0000000005397657  
484  1  0.0000050384521350  
484  2  0.0000000005398582  
485  1  0.0000050236781144  
485  2  0.0000000005374411  
486  1  0.0000050089612972  
486  2  0.0000000005359654  
487  1  0.0000049942973118  
487  2  0.0000000005346159  
488  1  0.0000049796885990  
488  2  0.0000000005331243  
489  1  0.0000049651336492  
489  2  0.0000000005317343  
490  1  0.0000049506324613  
490  2  0.0000000005302853  
491  1  0.0000049361815020  
491  2  0.0000000005293346  
492  1  0.0000049217806292  
492  2  0.0000000005278699  
493  1  0.0000049074361498  
