Timestep  Iteration  resNorm(0)  
35  1  0.0000879347264041  
35  2  0.0000000690114867  
36  1  0.0000860299301759  
36  2  0.0000000680849660  
37  1  0.0000841621893492  
37  2  0.0000000662660095  
38  1  0.0000823379014064  
38  2  0.0000000635504144  
39  1  0.0000805708834225  
39  2  0.0000000596448036  
40  1  0.0000788715953951  
40  2  0.0000000559569741  
41  1  0.0000772513937204  
41  2  0.0000000526259096  
42  1  0.0000757119757932  
42  2  0.0000000502875653  
43  1  0.0000742530504711  
43  2  0.0000000480512119  
44  1  0.0000728649366300  
44  2  0.0000000465119553  
45  1  0.0000715389869852  
45  2  0.0000000452270835  
46  1  0.0000702629027005  
46  2  0.0000000439126621  
47  1  0.0000690274694154  
47  2  0.0000000429395511  
48  1  0.0000678244152048  
48  2  0.0000000421141122  
49  1  0.0000666505589916  
49  2  0.0000000412547442  
50  1  0.0000655042362850  
50  2  0.0000000401556476  
51  1  0.0000643872868851  
51  2  0.0000000386624403  
52  1  0.0000633010885880  
52  2  0.0000000373060455  
53  1  0.0000622489609829  
53  2  0.0000000358686048  
54  1  0.0000612318290670  
54  2  0.0000000346011883  
55  1  0.0000602503025163  
55  2  0.0000000332931709  
56  1  0.0000593025728409  
56  2  0.0000000323152557  
57  1  0.0000583867877089  
57  2  0.0000000314612450  
58  1  0.0000574997711357  
58  2  0.0000000305806244  
59  1  0.0000566381862924  
59  2  0.0000000299790414  
60  1  0.0000557995808708  
60  2  0.0000000292680435  
61  1  0.0000549814279975  
61  2  0.0000000293878137  
62  1  0.0000541784591482  
62  2  0.0000000310794608  
63  1  0.0000534046830508  
63  2  0.0000000276492548  
64  1  0.0000526404577442  
64  2  0.0000000265717780  
65  1  0.0000518983098670  
65  2  0.0000000258987146  
66  1  0.0000511747353599  
66  2  0.0000000251633555  
67  1  0.0000504699662824  
67  2  0.0000000244704575  
68  1  0.0000497839569357  
68  2  0.0000000238016831  
69  1  0.0000491157135644  
69  2  0.0000000232065319  
70  1  0.0000484645585147  
70  2  0.0000000227216603  
71  1  0.0000478294869589  
71  2  0.0000000222126352  
72  1  0.0000472095117994  
72  2  0.0000000216935182  
73  1  0.0000466036235679  
73  2  0.0000000212402346  
74  1  0.0000460111496450  
74  2  0.0000000208096957  
75  1  0.0000454314763842  
75  2  0.0000000203643009  
76  1  0.0000448642542573  
76  2  0.0000000199282704  
77  1  0.0000443091272143  
77  2  0.0000000195131570  
78  1  0.0000437660293367  
78  2  0.0000000190559965  
79  1  0.0000432346570924  
79  2  0.0000000186475380  
80  1  0.0000427148616283  
80  2  0.0000000182394745  
81  1  0.0000422063439932  
81  2  0.0000000178469781  
82  1  0.0000417087016050  
82  2  0.0000000174936476  
83  1  0.0000412216117011  
83  2  0.0000000171390785  
84  1  0.0000407445827534  
84  2  0.0000000168020789  
85  1  0.0000402772336522  
85  2  0.0000000164721073  
86  1  0.0000398191494112  
86  2  0.0000000161659703  
87  1  0.0000393700150014  
87  2  0.0000000158613195  
88  1  0.0000389295378631  
88  2  0.0000000155648026  
89  1  0.0000384974788196  
89  2  0.0000000152705224  
90  1  0.0000380736370476  
90  2  0.0000000149781376  
91  1  0.0000376578123917  
91  2  0.0000000147015631  
92  1  0.0000372498432075  
92  2  0.0000000144265432  
93  1  0.0000368495214217  
93  2  0.0000000141595745  
94  1  0.0000364566761035  
94  2  0.0000000138994593  
95  1  0.0000360710592478  
95  2  0.0000000136562633  
96  1  0.0000356925186781  
96  2  0.0000000134056731  
97  1  0.0000353207678858  
97  2  0.0000000131783858  
98  1  0.0000349556563945  
98  2  0.0000000129503290  
99  1  0.0000345969521361  
99  2  0.0000000127315834  
100  1  0.0000342444917073  
100  2  0.0000000125159616  
101  1  0.0000338980902588  
101  2  0.0000000123053768  
102  1  0.0000335576100698  
102  2  0.0000000121001495  
103  1  0.0000332228990854  
103  2  0.0000000118975659  
104  1  0.0000328938210088  
104  2  0.0000000117024922  
105  1  0.0000325702488624  
105  2  0.0000000115092421  
106  1  0.0000322520500607  
106  2  0.0000000113215835  
107  1  0.0000319390803357  
107  2  0.0000000111450759  
108  1  0.0000316312357328  
108  2  0.0000000109630809  
109  1  0.0000313283519508  
109  2  0.0000000107930803  
110  1  0.0000310303150898  
110  2  0.0000000106275221  
111  1  0.0000307370123196  
111  2  0.0000000104600580  
112  1  0.0000304483366041  
112  2  0.0000000102981052  
113  1  0.0000301641865051  
113  2  0.0000000101393593  
114  1  0.0000298844512827  
114  2  0.0000000099873314  
115  1  0.0000296090400776  
115  2  0.0000000098343593  
116  1  0.0000293378362760  
116  2  0.0000000096905073  
117  1  0.0000290707632265  
117  2  0.0000000095456451  
118  1  0.0000288077148919  
118  2  0.0000000094031849  
119  1  0.0000285486034435  
119  2  0.0000000092666670  
120  1  0.0000282933448894  
120  2  0.0000000091339555  
121  1  0.0000280418501329  
121  2  0.0000000090029722  
122  1  0.0000277940360004  
122  2  0.0000000088736226  
123  1  0.0000275498104703  
123  2  0.0000000087493598  
124  1  0.0000273091020612  
124  2  0.0000000086257239  
125  1  0.0000270718269090  
125  2  0.0000000085067439  
126  1  0.0000268379225883  
126  2  0.0000000083888145  
127  1  0.0000266073059450  
127  2  0.0000000082741734  
128  1  0.0000263799176085  
128  2  0.0000000081612458  
129  1  0.0000261556838621  
129  2  0.0000000080526568  
130  1  0.0000259345432201  
130  2  0.0000000079443654  
131  1  0.0000257164303565  
131  2  0.0000000078380665  
132  1  0.0000255012414795  
132  2  0.0000000077390099  
133  1  0.0000252889878157  
133  2  0.0000000076322361  
134  1  0.0000250795520638  
134  2  0.0000000075337075  
135  1  0.0000248729087601  
135  2  0.0000000074363310  
136  1  0.0000246690123581  
136  2  0.0000000073432572  
137  1  0.0000244678036884  
137  2  0.0000000072477286  
138  1  0.0000242692284041  
138  2  0.0000000071540468  
139  1  0.0000240732356628  
139  2  0.0000000070645697  
140  1  0.0000238797801571  
140  2  0.0000000069761667  
141  1  0.0000236888143193  
141  2  0.0000000068876086  
142  1  0.0000235002831910  
142  2  0.0000000068021887  
143  1  0.0000233141428073  
143  2  0.0000000067205988  
144  1  0.0000231303522414  
144  2  0.0000000066372877  
145  1  0.0000229488599314  
145  2  0.0000000065564907  
146  1  0.0000227696220449  
146  2  0.0000000064777869  
147  1  0.0000225926045386  
147  2  0.0000000064001855  
148  1  0.0000224177591296  
148  2  0.0000000063243995  
149  1  0.0000222450475875  
149  2  0.0000000062493585  
150  1  0.0000220744303702  
150  2  0.0000000061770296  
151  1  0.0000219058680178  
151  2  0.0000000061056288  
152  1  0.0000217393243978  
152  2  0.0000000060343350  
153  1  0.0000215747603669  
153  2  0.0000000059654428  
154  1  0.0000214121417297  
154  2  0.0000000058974708  
155  1  0.0000212514358822  
155  2  0.0000000058309125  
156  1  0.0000210926119348  
156  2  0.0000000057644576  
157  1  0.0000204090433197  
157  2  0.0000000960211948  
158  1  0.0000205072114612  
158  2  0.0000000815518674  
159  1  0.0000201172862394  
159  2  0.0000000176503795  
160  1  0.0000200797227122  
160  2  0.0000000098018448  
161  1  0.0000199350303982  
161  2  0.0000000062499662  
162  1  0.0000197976591673  
162  2  0.0000000054575662  
163  1  0.0000196622567939  
163  2  0.0000000052385032  
164  1  0.0000195283676864  
164  2  0.0000000049325390  
165  1  0.0000193955846817  
165  2  0.0000000048008297  
166  1  0.0000192640944682  
166  2  0.0000000047574398  
167  1  0.0000191339094424  
167  2  0.0000000046940797  
168  1  0.0000190050051408  
168  2  0.0000000046576664  
169  1  0.0000188772678300  
169  2  0.0000000045841642  
170  1  0.0000187507082149  
170  2  0.0000000045884645  
171  1  0.0000186254428496  
171  2  0.0000000045242363  
172  1  0.0000185012599615  
172  2  0.0000000044750184  
173  1  0.0000183782282250  
173  2  0.0000000044435844  
174  1  0.0000182563254963  
174  2  0.0000000044074780  
175  1  0.0000181355274860  
175  2  0.0000000043671031  
176  1  0.0000180158199137  
176  2  0.0000000043296151  
177  1  0.0000178971917749  
177  2  0.0000000042930379  
178  1  0.0000177796338418  
178  2  0.0000000042572615  
179  1  0.0000176631473416  
179  2  0.0000000042190471  
180  1  0.0000175477077014  
180  2  0.0000000041837630  
181  1  0.0000174333171253  
181  2  0.0000000041488661  
182  1  0.0000173199654462  
182  2  0.0000000041116842  
183  1  0.0000172076386964  
183  2  0.0000000040761483  
184  1  0.0000170963259567  
184  2  0.0000000040428635  
185  1  0.0000169860208886  
185  2  0.0000000040099921  
186  1  0.0000168767118723  
186  2  0.0000000039741987  
187  1  0.0000167683813638  
187  2  0.0000000039412183  
188  1  0.0000166610242309  
188  2  0.0000000039083191  
189  1  0.0000165546287200  
189  2  0.0000000038754801  
190  1  0.0000164491807141  
190  2  0.0000000038431924  
191  1  0.0000163446716907  
191  2  0.0000000038107912  
192  1  0.0000162410909709  
192  2  0.0000000037792417  
193  1  0.0000161384299043  
193  2  0.0000000037480322  
194  1  0.0000160366805049  
194  2  0.0000000037165873  
195  1  0.0000159358319489  
195  2  0.0000000036868122  
196  1  0.0000158358745755  
196  2  0.0000000036569609  
197  1  0.0000157368022781  
197  2  0.0000000036260235  
198  1  0.0000156386010862  
198  2  0.0000000035956643  
199  1  0.0000155412492646  
199  2  0.0000000035681425  
200  1  0.0000154447079140  
200  2  0.0000000035422857  
201  1  0.0000153490517528  
201  2  0.0000000035077293  
202  1  0.0000152542133153  
202  2  0.0000000034815084  
203  1  0.0000151602193337  
203  2  0.0000000034529643  
204  1  0.0000150670420262  
204  2  0.0000000034265436  
205  1  0.0000149746751468  
205  2  0.0000000033984763  
206  1  0.0000148831068185  
206  2  0.0000000033715814  
207  1  0.0000147923271880  
207  2  0.0000000033446100  
208  1  0.0000147023294053  
208  2  0.0000000033186682  
209  1  0.0000146131014323  
209  2  0.0000000032927243  
210  1  0.0000145246368426  
210  2  0.0000000032661738  
211  1  0.0000144369245823  
211  2  0.0000000032410195  
212  1  0.0000143499571653  
212  2  0.0000000032164233  
213  1  0.0000142637277777  
213  2  0.0000000031910679  
214  1  0.0000141782253452  
214  2  0.0000000031663531  
215  1  0.0000140934434957  
215  2  0.0000000031422808  
216  1  0.0000140093728570  
216  2  0.0000000031184780  
217  1  0.0000139260066959  
217  2  0.0000000030949413  
218  1  0.0000138433371432  
218  2  0.0000000030713371  
219  1  0.0000137613552637  
219  2  0.0000000030478195  
220  1  0.0000136800550653  
220  2  0.0000000030250028  
221  1  0.0000135994284828  
221  2  0.0000000030023612  
222  1  0.0000135194684078  
222  2  0.0000000029798023  
223  1  0.0000134401658835  
223  2  0.0000000029581384  
224  1  0.0000133615154842  
224  2  0.0000000029361416  
225  1  0.0000132835095518  
225  2  0.0000000029141455  
226  1  0.0000132061402025  
226  2  0.0000000028930799  
227  1  0.0000131294019589  
227  2  0.0000000028722720  
228  1  0.0000130532879719  
228  2  0.0000000028509642  
229  1  0.0000129777891217  
229  2  0.0000000028301118  
230  1  0.0000129029008139  
230  2  0.0000000028094502  
231  1  0.0000128286136726  
231  2  0.0000000027898073  
232  1  0.0000127549245614  
232  2  0.0000000027701772  
233  1  0.0000126818256139  
233  2  0.0000000027499027  
234  1  0.0000126093075364  
234  2  0.0000000027308020  
235  1  0.0000125373679753  
235  2  0.0000000027115770  
236  1  0.0000124659983770  
236  2  0.0000000026922466  
237  1  0.0000123951925922  
237  2  0.0000000026733146  
238  1  0.0000123249452284  
238  2  0.0000000026549215  
239  1  0.0000122552508516  
239  2  0.0000000026365456  
240  1  0.0000121861039638  
240  2  0.0000000026179083  
241  1  0.0000121174981617  
241  2  0.0000000026001642  
242  1  0.0000120494284592  
242  2  0.0000000025827277  
243  1  0.0000119818895323  
243  2  0.0000000025648982  
244  1  0.0000119148747716  
244  2  0.0000000025471970  
245  1  0.0000118483790594  
245  2  0.0000000025297339  
246  1  0.0000117823969946  
246  2  0.0000000025131453  
247  1  0.0000117169251604  
247  2  0.0000000024961410  
248  1  0.0000116519575004  
248  2  0.0000000024792129  
249  1  0.0000115874865863  
249  2  0.0000000024632326  
250  1  0.0000115235102647  
250  2  0.0000000024470979  
251  1  0.0000114600221987  
251  2  0.0000000024305209  
252  1  0.0000113970123677  
252  2  0.0000000024143800  
253  1  0.0000113344799350  
253  2  0.0000000023985001  
254  1  0.0000112724201499  
254  2  0.0000000023827729  
255  1  0.0000112108284573  
255  2  0.0000000023672461  
256  1  0.0000111497009879  
256  2  0.0000000023519931  
257  1  0.0000110890326653  
257  2  0.0000000023374132  
258  1  0.0000110288198130  
258  2  0.0000000023231324  
259  1  0.0000109690599324  
259  2  0.0000000023071935  
260  1  0.0000109097445788  
260  2  0.0000000022929328  
261  1  0.0000108508717506  
261  2  0.0000000022789283  
262  1  0.0000107924390486  
262  2  0.0000000022640610  
263  1  0.0000107344399308  
263  2  0.0000000022494812  
264  1  0.0000106768679489  
264  2  0.0000000022358214  
265  1  0.0000106197220132  
265  2  0.0000000022225478  
266  1  0.0000105629983985  
266  2  0.0000000022083653  
267  1  0.0000105066883564  
267  2  0.0000000021948994  
268  1  0.0000104507936774  
268  2  0.0000000021815121  
269  1  0.0000103953073759  
269  2  0.0000000021680245  
270  1  0.0000103402259465  
270  2  0.0000000021546239  
271  1  0.0000102851260344  
271  2  0.0000000022616052  
272  1  0.0000102272225635  
272  2  0.0000000047927362  
273  1  0.0000101719090241  
273  2  0.0000000022156793  
274  1  0.0000101161845908  
274  2  0.0000000021352012  
275  1  0.0000100616245880  
275  2  0.0000000021072114  
276  1  0.0000100077469365  
276  2  0.0000000021249874  
277  1  0.0000099544488734  
277  2  0.0000000021737492  
278  1  0.0000099017607778  
278  2  0.0000000020733406  
279  1  0.0000098492540139  
279  2  0.0000000020478656  
280  1  0.0000097974130754  
280  2  0.0000000020379811  
281  1  0.0000097459906132  
281  2  0.0000000020241648  
282  1  0.0000096949818903  
282  2  0.0000000020132439  
283  1  0.0000096443983412  
283  2  0.0000000047761300  
284  1  0.0000095932796546  
284  2  0.0000000073859437  
285  1  0.0000095452395663  
285  2  0.0000000084453116  
286  1  0.0000094937826172  
286  2  0.0000000092713028  
287  1  0.0000094466909008  
287  2  0.0000000088183891  
288  1  0.0000093961180265  
288  2  0.0000000089779151  
289  1  0.0000093495722445  
289  2  0.0000000087202365  
290  1  0.0000092998134667  
290  2  0.0000000089594565  
291  1  0.0000092539777883  
291  2  0.0000000086413311  
292  1  0.0000092049452432  
292  2  0.0000000089159210  
293  1  0.0000091597598139  
293  2  0.0000000086009135  
294  1  0.0000091114021127  
294  2  0.0000000088691769  
295  1  0.0000090669042840  
295  2  0.0000000087188280  
296  1  0.0000090191958323  
296  2  0.0000000088506142  
297  1  0.0000089752474334  
297  2  0.0000000084672159  
298  1  0.0000089282749586  
298  2  0.0000000087628061  
299  1  0.0000088850351718  
299  2  0.0000000084615826  
300  1  0.0000088386418129  
300  2  0.0000000059646824  
301  1  0.0000087953730721  
301  2  0.0000000023296618  
302  1  0.0000087509645465  
302  2  0.0000000018680145  
303  1  0.0000087073081182  
303  2  0.0000000018045560  
304  1  0.0000086639136716  
304  2  0.0000000017811026  
305  1  0.0000086207564566  
305  2  0.0000000017887876  
306  1  0.0000085779455039  
306  2  0.0000000017709342  
307  1  0.0000085354015700  
307  2  0.0000000017793014  
308  1  0.0000084931506247  
308  2  0.0000000017551184  
309  1  0.0000084512297212  
309  2  0.0000000017446064  
310  1  0.0000084095296371  
310  2  0.0000000017374170  
311  1  0.0000083681653753  
311  2  0.0000000017180608  
312  1  0.0000083270519401  
312  2  0.0000000017080505  
313  1  0.0000082862248404  
313  2  0.0000000016993958  
314  1  0.0000082456133777  
314  2  0.0000000016982804  
315  1  0.0000082051607765  
315  2  0.0000000017042049  
316  1  0.0000081649317623  
316  2  0.0000000016907043  
317  1  0.0000081248806312  
317  2  0.0000000016823502  
318  1  0.0000080851044562  
318  2  0.0000000016710945  
319  1  0.0000080455571706  
319  2  0.0000000016580233  
320  1  0.0000080062604720  
320  2  0.0000000016687252  
321  1  0.0000079672331704  
321  2  0.0000000016538453  
322  1  0.0000079284701336  
322  2  0.0000000016347106  
323  1  0.0000078899182223  
323  2  0.0000000016247905  
324  1  0.0000078516540276  
324  2  0.0000000016161134  
325  1  0.0000078136364070  
325  2  0.0000000016067814  
326  1  0.0000077758688825  
326  2  0.0000000015989261  
327  1  0.0000077383534745  
327  2  0.0000000015921085  
328  1  0.0000077010917505  
328  2  0.0000000015841460  
329  1  0.0000076640778509  
329  2  0.0000000015764497  
330  1  0.0000076273123669  
330  2  0.0000000015680497  
331  1  0.0000075907894817  
331  2  0.0000000015607783  
332  1  0.0000075545131055  
332  2  0.0000000015545193  
333  1  0.0000075184803796  
333  2  0.0000000015469781  
334  1  0.0000074826866273  
334  2  0.0000000015582458  
335  1  0.0000074471563546  
335  2  0.0000000015561509  
336  1  0.0000074118723059  
336  2  0.0000000015284384  
337  1  0.0000073767478701  
337  2  0.0000000015178637  
338  1  0.0000073419115299  
338  2  0.0000000015123523  
339  1  0.0000073072886764  
339  2  0.0000000015053322  
340  1  0.0000072728979095  
340  2  0.0000000014969618  
341  1  0.0000072387317854  
341  2  0.0000000014901281  
342  1  0.0000072047912500  
342  2  0.0000000014849132  
343  1  0.0000071710792016  
343  2  0.0000000014779115  
344  1  0.0000071375892327  
344  2  0.0000000014707726  
345  1  0.0000071043189595  
345  2  0.0000000014636318  
346  1  0.0000070712675036  
346  2  0.0000000014577223  
347  1  0.0000070384351374  
347  2  0.0000000014519771  
348  1  0.0000070058203010  
348  2  0.0000000014453141  
349  1  0.0000069734188521  
349  2  0.0000000014387092  
350  1  0.0000069412282943  
350  2  0.0000000014348284  
351  1  0.0000069092290813  
351  2  0.0000000014320244  
352  1  0.0000068774322339  
352  2  0.0000000014286860  
353  1  0.0000068458932010  
353  2  0.0000000014162120  
354  1  0.0000068145136333  
354  2  0.0000000014085369  
355  1  0.0000067833457966  
355  2  0.0000000014025460  
356  1  0.0000067523790178  
356  2  0.0000000013967159  
357  1  0.0000067216091420  
357  2  0.0000000013913729  
358  1  0.0000066910371115  
358  2  0.0000000013867072  
359  1  0.0000066606630069  
359  2  0.0000000013803063  
360  1  0.0000066304812632  
360  2  0.0000000013737710  
361  1  0.0000066004917031  
361  2  0.0000000013681464  
362  1  0.0000065706947790  
362  2  0.0000000013628254  
363  1  0.0000065410894700  
363  2  0.0000000013571130  
364  1  0.0000065116720540  
364  2  0.0000000013519280  
365  1  0.0000064824437866  
365  2  0.0000000013466327  
366  1  0.0000064534036296  
366  2  0.0000000013407139  
367  1  0.0000064245476550  
367  2  0.0000000013357820  
368  1  0.0000063958767510  
368  2  0.0000000013321909  
369  1  0.0000063673899353  
369  2  0.0000000013270960  
370  1  0.0000063390811232  
370  2  0.0000000013206213  
371  1  0.0000063109599106  
371  2  0.0000000013140060  
372  1  0.0000062830126718  
372  2  0.0000000013096466  
373  1  0.0000062552486010  
373  2  0.0000000013051297  
374  1  0.0000062276604658  
374  2  0.0000000012992062  
375  1  0.0000062002462370  
375  2  0.0000000012945998  
376  1  0.0000061730111843  
376  2  0.0000000012893043  
377  1  0.0000061459490044  
377  2  0.0000000012842530  
378  1  0.0000061190637742  
378  2  0.0000000012790894  
379  1  0.0000060923508444  
379  2  0.0000000012745287  
380  1  0.0000060658106580  
380  2  0.0000000012698846  
381  1  0.0000060394423200  
381  2  0.0000000012645039  
382  1  0.0000060132422294  
382  2  0.0000000012601790  
383  1  0.0000059872122633  
383  2  0.0000000012555704  
384  1  0.0000059613497191  
384  2  0.0000000012505385  
385  1  0.0000059356534797  
385  2  0.0000000012460691  
386  1  0.0000059101249767  
386  2  0.0000000012410743  
387  1  0.0000058847573097  
387  2  0.0000000012368154  
388  1  0.0000058594942363  
388  2  0.0000000012399756  
389  1  0.0000058343408353  
389  2  0.0000000012479678  
390  1  0.0000058093153150  
390  2  0.0000000012303213  
391  1  0.0000057843612003  
391  2  0.0000000012305884  
392  1  0.0000057595330367  
392  2  0.0000000012263609  
393  1  0.0000057348544842  
393  2  0.0000000012204144  
394  1  0.0000057103031336  
394  2  0.0000000012138477  
395  1  0.0000056858971440  
395  2  0.0000000012087635  
396  1  0.0000056616312953  
396  2  0.0000000012059740  
397  1  0.0000056375214058  
397  2  0.0000000011998069  
398  1  0.0000056135574365  
398  2  0.0000000011947601  
399  1  0.0000055897433009  
399  2  0.0000000011904896  
400  1  0.0000055660812120  
400  2  0.0000000011867483  
401  1  0.0000055425682843  
401  2  0.0000000011819560  
402  1  0.0000055192033069  
402  2  0.0000000011775666  
403  1  0.0000054959864601  
403  2  0.0000000011737375  
404  1  0.0000054729166258  
404  2  0.0000000011696130  
405  1  0.0000054499936609  
405  2  0.0000000011650077  
406  1  0.0000054272157894  
406  2  0.0000000011613501  
407  1  0.0000054045826325  
407  2  0.0000000011576544  
408  1  0.0000053820965458  
408  2  0.0000000011530804  
409  1  0.0000053597531653  
409  2  0.0000000011489751  
410  1  0.0000053375527925  
410  2  0.0000000011455672  
411  1  0.0000053154964974  
411  2  0.0000000011420024  
412  1  0.0000052935825247  
412  2  0.0000000011373760  
413  1  0.0000052718102901  
413  2  0.0000000011332494  
414  1  0.0000052501779483  
414  2  0.0000000011318767  
415  1  0.0000052286676315  
415  2  0.0000000011261415  
416  1  0.0000052065900135  
416  2  0.0000000015512455  
417  1  0.0000051847330616  
417  2  0.0000000014413854  
418  1  0.0000051627050318  
418  2  0.0000000011955084  
419  1  0.0000051408404963  
419  2  0.0000000011728905  
420  1  0.0000051192308754  
420  2  0.0000000011362091  
421  1  0.0000050977849599  
421  2  0.0000000011235460  
422  1  0.0000050765489512  
422  2  0.0000000011155115  
423  1  0.0000050555163701  
423  2  0.0000000011074590  
424  1  0.0000050346628433  
424  2  0.0000000011001814  
425  1  0.0000050139996749  
425  2  0.0000000010961282  
426  1  0.0000049935096379  
426  2  0.0000000010894843  
427  1  0.0000049731850677  
427  2  0.0000000010876965  
428  1  0.0000049530118142  
428  2  0.0000000010866545  
429  1  0.0000049330036695  
429  2  0.0000000010811187  
430  1  0.0000049131253723  
430  2  0.0000000010757989  
431  1  0.0000048933928539  
431  2  0.0000000010728750  
432  1  0.0000048738180210  
432  2  0.0000000010696104  
433  1  0.0000048543907915  
433  2  0.0000000010672096  
434  1  0.0000048351123144  
434  2  0.0000000010626224  
435  1  0.0000048159763374  
435  2  0.0000000010577391  
436  1  0.0000047969794758  
436  2  0.0000000010554184  
437  1  0.0000047781247774  
437  2  0.0000000010528379  
438  1  0.0000047594071670  
438  2  0.0000000010500542  
439  1  0.0000047408246027  
439  2  0.0000000010470378  
440  1  0.0000047223782483  
440  2  0.0000000010430238  
441  1  0.0000047040620392  
441  2  0.0000000010396706  
442  1  0.0000046858740872  
442  2  0.0000000010368091  
443  1  0.0000046678048863  
443  2  0.0000000010404692  
444  1  0.0000046498435207  
444  2  0.0000000010355125  
445  1  0.0000046320029958  
445  2  0.0000000010306285  
446  1  0.0000046143093136  
446  2  0.0000000010264221  
447  1  0.0000045967201779  
447  2  0.0000000010209272  
448  1  0.0000045792448650  
448  2  0.0000000010229325  
449  1  0.0000045619198479  
449  2  0.0000000010166030  
450  1  0.0000045447012666  
450  2  0.0000000010121474  
451  1  0.0000045276051339  
451  2  0.0000000010107295  
452  1  0.0000045106281583  
452  2  0.0000000010086068  
453  1  0.0000044937706885  
453  2  0.0000000010052313  
454  1  0.0000044770336118  
454  2  0.0000000010009890  
455  1  0.0000044604052019  
455  2  0.0000000009984245  
456  1  0.0000044438974427  
456  2  0.0000000009966548  
457  1  0.0000044275020702  
457  2  0.0000000009932795  
458  1  0.0000044112225041  
458  2  0.0000000009906212  
459  1  0.0000043950511056  
459  2  0.0000000009885540  
460  1  0.0000043789961646  
460  2  0.0000000009853382  
461  1  0.0000043630393392  
461  2  0.0000000009851597  
462  1  0.0000043471822810  
462  2  0.0000000009814220  
463  1  0.0000043314463717  
463  2  0.0000000009772014  
464  1  0.0000043158089970  
464  2  0.0000000009748911  
465  1  0.0000043002895452  
465  2  0.0000000009717851  
466  1  0.0000042848711097  
466  2  0.0000000009693773  
467  1  0.0000042695623890  
467  2  0.0000000009684052  
468  1  0.0000042543600312  
468  2  0.0000000009651999  
469  1  0.0000042392628406  
469  2  0.0000000009613512  
470  1  0.0000042242671603  
470  2  0.0000000009594082  
471  1  0.0000042093799777  
471  2  0.0000000009572579  
472  1  0.0000041945939941  
472  2  0.0000000009543560  
473  1  0.0000041799102353  
473  2  0.0000000009517573  
474  1  0.0000041653292175  
474  2  0.0000000009496388  
475  1  0.0000041508488692  
475  2  0.0000000009469713  
476  1  0.0000041364686123  
476  2  0.0000000009451369  
477  1  0.0000041221882655  
477  2  0.0000000009428128  
478  1  0.0000041080083180  
478  2  0.0000000009400679  
479  1  0.0000040939234431  
479  2  0.0000000009378982  
480  1  0.0000040799368413  
480  2  0.0000000009349041  
481  1  0.0000040660427874  
481  2  0.0000000009324651  
482  1  0.0000040522375379  
482  2  0.0000000009337991  
483  1  0.0000040385253120  
483  2  0.0000000009301563  
484  1  0.0000040249149437  
484  2  0.0000000009267941  
485  1  0.0000040113776709  
485  2  0.0000000009258901  
486  1  0.0000039979379065  
486  2  0.0000000009223161  
487  1  0.0000039845890760  
487  2  0.0000000009195634  
488  1  0.0000039713226495  
488  2  0.0000000009174657  
489  1  0.0000039581471656  
489  2  0.0000000009150920  
490  1  0.0000039450601021  
490  2  0.0000000009129769  
491  1  0.0000039320599987  
491  2  0.0000000009111559  
492  1  0.0000039191496694  
492  2  0.0000000009089334  
493  1  0.0000039063248824  
493  2  0.0000000009070214  
494  1  0.0000038935836255  
